id,texto,categoria,prioridad
1612,"Buenos días, ¿Cuál es el horario de atención de la biblioteca? Tengo plazo hasta hoy.",biblioteca,alta
1053,"Hola, Quiero cancelar la asignatura Minería de Datos antes de la fecha límtie.",matricula,media
1454,La página de la universidad está muy lenta hoy.,plataforma,baja
1315,"Hola, El sistema no muestra la nota de Bases de Datos aunque ya presenté el examen.",notas,media
1399,"Estimados, Mi usuario quedó bloqueado tras varios intentos de inicio de sesión. Es para hoy.",plataforma,alta
1105,"Hola, Quiero saber cuántos créditos puedo inscribir este semestre. Cierra mañana.",matricula,alta
1891,"Buenos días, Voy a graduarme y me falta el paz y salvo de biblioteca y el certificado de notas.",plataforma,alta
1678,"Buenas tardes, Necesito renovar el préstamo de un libro que vence hoy.",biblioteca,alta
1656,Solicito ampliar el plazo de préstamo de un libro para mi tesis.,biblioteca,media
1535,No puedo descargar artículos de la base de datos institucional.,biblioteca,media
1650,"Buenos días, El sistema de la biblioteca no me deja hacer el préstamo de un ejemplar.",biblioteca,media
1048,"Hola, ¿Puedo hacer una adición extempoárnea de Estadística?",matricula,baja
1452,"Estimados, El portal académico me muestra un error 500 al ingresar.",plataforma,alta
1718,"Buenas tardes, Solicito el certificado de calificaciones para homologar en otra universidad. Es muy importante.",certificados,alta
1545,"Cordial saludo, Solicito ampliar el plazo de préstamo de un libro para mi tesis.",biblioteca,media
1767,"Estimados, ¿Cuánto cuesta y cuánto tarda un certificado de estudios? Es muy importante.",certificados,alta
1035,Necesito adicionar la materia Programación pero ya cerró el periodo de adiciones.,matricula,alta
1221,"Apreciado equipo de soporte, El sistema no muestra la nota de Estadística aunque ya presenté el examen.",notas,baja
1182,"Cordial saludo, El sistema no muestra la nota de Bases de Datos aunque ya presenté el examen.",notas,media
1366,"Buenas tardes, La plataforma SIA se cae cada vez que intento matricular.",plataforma,alta
1451,El portal académico me muestra un error 500 al ingresar.,plataforma,alta
1157,Quiero saber cuántos créditos pueddo inscribir este semestre.,matricula,baja
1279,Necesito que revisen mi nota de Inteligencia Artificial porque afecta mi grado.,notas,media
1693,"Apreciado equipo de soporte, El certificado que descargué tiene mis datos personales equivocados. Lo necesito ya.",biblioteca,alta
1884,"Cordial saludo, Buenas, tengo una duda general sobre un proceso de la universidad.",plataforma,baja
1687,Necesito constancia de matrícula para el sisbén  /EPS.,certificados,media
1079,"Buenos días, No me deja matricular porque tengo una deuda pendiente que ya pagué.",matricula,alta
1172,Solicito el reporte de notas parciales de mis materais.,notas,baja
1821,"Estimados, Necesito constancia de maatrícula para el sisbén / EPS.",certificados,media
1921,"Estimados, Necesito el certificado pero la plataforma no carga.",certificados,alta
1127,"Estimados, No me deja matricular porque tengo una deuda pendiente que ya pagué.",matricula,alta
1301,"Apreciado equipo de soporte, El profesor de Bases de Datos no ha subido las notas y mañana cierra el semestre.",notas,media
1906,El sistema no me deja ver mis notas ni descargar el certificado.,certificados,media
1102,"Cordial saludo, No me deja matricular porque tengo una deuda pendiente que ya pagué.",matricula,alta
1621,"Apreciado equipo de soporte, ¿Cuál es el horario de atención de la biblioteca? Es para hoy.",plataforma,alta
1018,"Apreciado equipo de soporte, Me aparece un cruce de horarios entre Machine Learning y otra materia al matricular.",matricula,media
1174,"Buenas tardes, Quiero hacer un reclamo de calificación en la asignatura Sistemas Inteligentes.",notas,media
1165,"Buenos días, Quiero cancelar la asignatura Minería de Datos antes de la fecah límite.",biblioteca,media
1285,Aparece una asignatura como reprobada pero yo la aprobé.,notas,alta
1482,"Estimados, La plataforma SIA se cae cada vez que intento matricular. Es para hoy.",plataforma,alta
1143,"Buenas tardes, ¿Cuándo abre el periodo de matrícula para el semestre 2026-2?",matricula,baja
1448,"Estimados, La página de la universidad está muy lenta hoy.",plataforma,baja
1730,"Cordial saludo, ¿Cuánto cuesta y cuánto tarda un certificado de estudios?",certificados,baja
1248,"Hola, Aparece una asignatura como reprobada pero yo la aprobé.",notas,alta
1672,"Cordial saludo, ¿Cuál es el horario de atención de la biblioteca?",biblioteca,baja
1561,Solicito ampliar el plazo de préstamo de un libro para mi tesis.,biblioteca,media
1084,Quiero saber cuántos créditos puedo inscribir este semestre.,matricula,baja
1069,"Hola, No me deja matricular porque tengo una deuda pendiente que ya pagué.",matricula,alta
1766,Solicito el certificado de calificaciones para homologar en otra universidad.,certificados,media
1496,La página de la universidad está muy lenta hoy.,plataforma,baja
1475,"Cordial saludo, ¿Cómo activo mi cuenta institucional de la universidad? Tengo plazo hasta hoy.",plataforma,alta
1686,"Hola, ¿Cómo descargo el certificado de notas desde el SIA?",certificados,baja
1882,Necesito el certificado pero la plataforma no carga.,certificados,alta
1139,"Cordial saludo, No puedo inscribir la asignatura Inteligencia Artificial porque el sistema dice que no hay cupos. Lo necesito ya.",certificados,alta
1863,"Buenas tardes, Solicito ayuda con un trámite, no sé bien a qué área corresponde.",plataforma,baja
1117,"Hola, Necesito adicionar la materia Álgebra Lineal pero ya cerró el periodo de adiciones.",matricula,alta
1256,"Cordial saludo, La nota que registró el docente de Bases de Datos no coincide con la del examen.",notas,media
1010,"Estimados, No me deja matricular porque tengo una deuda pendiente que ya pagué.",matricula,alta
1038,Necesito adicionar la materia Sistemas Inteligentes pero ya cerró el periodo de adiciones.,matricula,alta
1406,"Cordial saludo, ¿Cuál es el enlace correcto para entrar al sistema académico? Cierra mañana.",plataforma,alta
1199,"Buenos días, Necesito que revisen mi nota de Redes Neuronales porque afecta mi grado.",notas,alta
1843,"Buenos días, ¿Cómo descargo el certificado de notas desde el SIA? Urgente.",certificados,alta
1763,Solicito una constancia de estuddios para un trámite laboral.,certificados,baja
1351,Mi usuario quedó bloqueado tras varios intentos de inicio de sesión.,plataforma,alta
1925,"Cordial saludo, Tengo problemas para acceder a Moodle y ver mis calificaciones.",plataforma,media
1472,"Apreciado equipo de soporte, La plataforma SIA se cae cada vez que intento matricular. Lo necesito ya.",plataforma,alta
1908,Necesito el certificado pero la plataforma no carga.,certificados,alta
1711,"Buenas tardes, Necesito un certificado de notas con urgencia para una beca que cierra hoy.",certificados,alta
1913,"Hola, No aparece mi matrícula y tampoco puedo generar la constancia de estudios. Es muy importante.",matricula,alta
1074,Necesito adicionar la materia Minería de Datos pero ya cerró el periodo de adiciones.,matricula,alta
1900,"Cordial saludo, Tengo problemas para acceder a Moodle y ver mis calificaciones. Es para hoy.",plataforma,alta
1834,"Apreciado equipo de ssoporte, ¿Dónde solicito el diploma y acta de grado? Cierra mañana.",certificados,alta
1045,Solicito información sobre el proceso de matrícula de la maestría.,matricula,baja
1518,"Apreciado equipo de soporte, Solicito ampliar el plazo de préstamo de un libro para mi tesis.",biblioteca,baja
1212,"Hola, Quiero hacer un reclamo de calificación en la asignatura Procesamiento de Lenguaje Natural.",notas,media
1258,"Hola, ¿Dónde puedo consultar mi historia académica con las notas?",notas,baja
1168,"Apreciado equipo de soporte, Quiero cancelar la asignatura Minería de Datos antes de la fecha límite.",matricula,media
1461,"Hola, Mi usuario quedó bloqueado tras varios intentos de inicio de sesión.",plataforma,alta
1419,Olvidé mi contraseña del correo institucional y no puedo recuperarla.,plataforma,alta
1333,Quiero hacer un reclamo de calificación en la asignatura Estadística.,notas,media
1516,"Estimados, Quiero reservar una sala de estudio en la biblioteca.",biblioteca,baja
1107,No puedo inscribir la asignatura Sistemas Inteligentes porque el sistema dice que no hay cupos.,matricula,media
1773,Necesito ocnstancia de matrícula para el sisbén / EPS.,certificados,baja
1078,"Estimados, Quiero cancelar la asignatura Inteligencia Artificial antes de la fecha límite.",matricula,media
1886,Tengo problemas para acceder a Moodle y ver mis calificaciones.,plataforma,media
1124,"Buenas tardes, Quiero cancelar la asignatura Programación antes de la fecha límite.",matricula,alta
1907,Necesito el certificado pero la plataforma no carga.,certificados,alta
1780,"Cordial saludo, ¿Dónde solicito el diplomma y acta de grado?",certificados,baja
1421,"Buenas tardes, No puedo acceder a la plataforma Moodle del curso Sistemas Inteligentes.",plataforma,media
1505,No me llega el correo de verificación para restablecer la contraseña.,plataforma,media
1222,"Buenas tardes, La nota que registró el docente de Procesamiento de Lenguaje Natural no coincide con la del examen.",notas,media
1739,Solicito una constancia de estudios para un trámite laboral.,certificados,media
1743,Pedí un certificado hace dos semanas y aún no me lo entregan.,certificados,baja
1714,"Hola, ¿Dónde solicito el diploma y acta de grado?",certificados,baja
1068,"Apreciado equipo de soporte, No me deja matricular porque tengo una deuda pendient eque ya pagué.",matricula,alta
1682,"Apreciado equipo de soporte, ¿Cómo descargo el certificado de notas desde el SIA? Lo necesito ya.",certificados,alta
1892,"Buenos días, Necesito el certificado pero la plataforma no carga.",certificados,alta
1550,"Cordial saludo, ¿Cuáll es el horario de atención de la biblioteca?",biblioteca,baja
1643,"Apreciado equipo de soporte, Quiero reservar una sala de estudio en la biblioteca.",biblioteca,baja
1280,"Buenas tardes, ¿Dónde puedo consultar mi historia académica con las notas?",notas,baja
1161,"Hola, Me aparece un cruce de horarios entre Cálculo Diferencial y otra materia al matricular.",matricula,media
1245,"Hola, La nota que registró el docente de Redes Neuronales no coincide con la del examen.",notas,media
1044,Quiero cancelar la asignatura Machine Learning antes de la fecha límite.,matricula,alta
1808,"Buenos días, Solicito una constanciaa de estudios para un trámite laboral.",certificados,baja
1402,"Apreciado equipo de soporte,¿ Cuál es el enlace correcto para entrar al sistema académico?",plataforma,baja
1097,Necesito adicionar la materia Cálculo Diferencial pero ya cerró el periodo de adiciones.,matricula,alta
1864,"Solicito ayuda con un trámite, no sé bien a qué área corresponde.",plataforma,baja
1715,"Beunas tardes, ¿Dónde solicito el diploma y acta de grado?",certificados,baja
1187,"Cordial saludo, Mi promedio (PAPA) aparece mal calculado en el sistema. Lo necesito ya.",notas,alta
1674,"Cordial saludo, Tengo un paz y salvo pendiente con la biblioteca y necesito graduarme.",biblioteca,alta
1393,"Buenos días, No puedo acceder a la plataforma Moodle del curso Sistemas Inteligentes. Es para hoy.",plataforma,alta
1468,"Cordial saludo, No me llega el correo de verificación para restablecer la contraseña. Lo necesito ya.",plataforma,alta
1865,"Buenas tardes, El sistmea no me deja ver mis notas ni descargar el certificado.",biblioteca,media
1750,"Buenas tardes, ¿Cuánto cuesta y cuánto tarda un certificado de estudios?",certificados,baja
1632,Me aparece una multa en la biblioteca que no reconozco.,biblioteca,baja
1183,"Buenas tardes, El sistema no muestra la nota de Redes Neuronales aunque ya presenté el examen.",notas,media
1255,"Cordial saludo, Aparece una asignatura como reprobada pero yo la aprobé.",notas,alta
1425,"Buenas tardes, La plataforma SIA se cae cada vez que intento matricular.",plataforma,alta
1179,"Hola, Solicitoo el reporte de notas parciales de mis materias.",notas,baja
1627,¿Cuál es el horario de atención de la biblioteca?,biblioteca,baja
1879,"Cordial saludo, Buenas, tengo una duda general sobre un proceso de la universidad. Tengo plazo hasta hoy.",plataforma,alta
1304,"Estimados, Necesito que revisen mi nota de Cálculo Diferencial porque afecta mi grado.",notas,alta
1811,"Hola, Requiero un paz y salvo financiero para iniciar mi grado.",certificados,alta
1728,"Estimados, Necesito un certificado de notas con urgencia para una beca que cierra hoy.",certificados,media
1717,Necesito constancia de matrícula para el sisbén / EPS.,certificados,media
1355,El portal académico me muestra un error 500 al ingersar. Es muy importante.,plataforma,alta
1467,"Apreciado equipo de soporte, El portal académico me muestra un error 500 al ingresar.",certificados,alta
1661,"Buenas tardes, Solicito ampliar el plazo de préstamo de un libro para mi tesis.",biblioteca,media
1294,"Buenos días, El sistema no muestra la nota de Álgebra Lineal aunque ya presenté el examen. Tengo plazo hasta hoy.",notas,alta
1093,"Cordial saludo, Me aparece un cruce de horarios entre Minería de Datos y otra materia al matricular.",matricula,baja
1754,"Buenas tardes, Pedí un certificado hace dos semanas y aún no me lo entregan. Es muy importante.",certificados,alta
1040,"Apreciado equipo de soporte, No puedo inscribir la asignatura Cálculo Diferencial porque el sistema dice que no hay cupos.",matricula,alta
1589,¿Cómo accedo a las bases de datos científicas desde casa?,biblioteca,media
1473,"Apreciado equipo de soporte, ¿Cuál es el enlace correcto para entrar al sistema académico?",plataforma,baja
1471,"Hola, No puedo iniciar sesión en el SIA, me dice usuario o contraseña incorrectos.",plataforma,media
1502,Mi usuario quedó bloqueado tras varios intentos de inicio de sesión.,notas,alta
1582,"Apreciado equipo de soporte, El sistema de la biblioteca no me deja hacer el préstamo de un ejemplar. Urgente.",biblioteca,alta
1916,"Buenos días, No aparece mi matrícula y tampoco puedo generar la constancia de estudios.",matricula,media
1538,"Buenos días, ¿Cómo accedo a las bases de datos científicas desde casa?",biblioteca,baja
1252,¿Dónde puedo consultar mi historia académica con las notas?,notas,baja
1826,"Hola, El certificado que descargué tiene mis datos personales equivocados.",certificados,media
1619,"Buenos días, Devolví un libro pero todavía figura como pprestado a mi nombre.",biblioteca,alta
1408,Olvidé mi contraseña del correo institucional y no puedo recuperarla.,plataforma,media
1844,"Buenas tardes, Necesito un certifficado de notas con urgencia para una beca que cierra hoy.",certificados,media
1922,"Cordial saludo, La biblioteca dice que tengo multa y por eso no me deja matricular. Es muy importante.",matricula,alta
1456,"Buenos días, No puedo acceder a la plataforma Moodle del curso Redes Neuronales.",plataforma,media
1146,"Cordial saludo, Necesito adicionar al materia Álgebra Lineal pero ya cerró el periodo de adiciones. Urgente.",matricula,alta
1007,"Cordial saludo, Me aparece un cruce de horarios eentre Procesamiento de Lenguaje Natural y otra materia al matricular.",matricula,baja
1206,"Estimados, Necesito que revisen mi nota de Sistemas Inteligentes porque afecta mi grado.",notas,alta
1282,"Apreciado equipo de soporte, Necesito que revisen mi nota de Programación porque afecta mi grado.",notas,alta
1469,"Apreciado equipo de soporte, La plataforma SIA se cae cada vez que intento matricular.",biblioteca,media
1701,"Hola, El certificado que descargué tiene mis datos personales equivocados.",certificados,alta
1733,"Buenas tardes, El certificado que descargué tiene mis datos personales equivocados. Es para hoy.",certificados,alta
1514,Necesito renovar el préstamo de un libro que vence hoy. Es para hoy.,biblioteca,alta
1207,"Buenas tardes, Aparece una asignatura como reprobada pero yo la aprobé.",notas,media
1601,Solicito ampliar el plazo de préstamo de un libro para mi tesis. Es muy importante.,biblioteca,alta
1866,"Buenas tardes, Voy a graduarme y me falta el paz y salvo de biblioteca y el certificado de notas.",certificados,alta
1588,"Buenas tardes, ¿Cómo accedo a las bases de datos científicas desde casa?",biblioteca,baja
1618,"Hola, Devolví un libro pero todavía figura como prestado a mi nombre. Tengo plazo hasta hoy.",biblioteca,alta
1162,"Cordial saludo, Quiero cancelar la asignatura Redes Neuronales antes de la fecha límite. Es muy importante.",matricula,alta
1918,"Cordial saludo, Voy a graduarme y me falta el paz y salvo de biblioteca y el certificado de notas.",certificados,alta
1680,¿Cómo descargo el certificado de notas desde el SIA? Tengo plazo hasta hoy.,certificados,alta
1726,¿Cómo descargo el certificado de notas desde el SIA? Tengo plazo hasta hoy.,certificados,alta
1837,"Estimados, ¿Cuánto cuesta y cuánto tarda un certificado de estudios?",certificados,baja
1442,Mi usuario quedó bloqueado tras varios intentos de inicio de sesión.,plataforma,alta
1317,¿Cuándo se publican las notas definitivas del semsetre 2026-1?,notas,media
1894,"Buenas, tengou na duda general sobre un proceso de la universidad.",plataforma,baja
1133,"Cordial saludo, Me aparece un cruce de horarios entre Minería de Datos y otra materia al matricular.",certificados,media
1211,Aparece una asignatura como reprobada pero yo la aprobé. Es para hoy.,notas,alta
1398,"Buenas tardes, La plataforma SIA se cae cada vez que intento matricular.",plataforma,alta
1070,Solicito información sobre el proceso de matrrícula de la maestría. Urgente.,matricula,alta
1760,"Buenas tardes, ¿Cuánto cuesta y cuánto tarda un certificado de estudios?",certificados,baja
1489,"Buenos días, La página de la universidad está muy lenta hoy.",plataforma,baja
1428,"Buenas tardes, No puedo acceder a la plataforma Moodle del curso Procesamiento de Lenguaje Natural.",plataforma,media
1549,El sistema de la biblioteca no me deja hacer el préstamo de un ejemplar.,biblioteca,media
1132,"Buenos días, Solicito información sobre el proceso de matrícula de la maestría.",matricula,baja
1113,Pagué el recibo de matrícula pero el sistema sigue mostrándome como no matriculado.,matricula,alta
1160,"Buenas tardes, Quiero saber cuántos créditos puedo inscribir etse semestre.",matricula,baja
1923,La biblioteca dice que tengo multa y por eso no me deja matricular.,matricula,alta
1420,La plataforma SIA se cae cada vez que intento matricular. Es para hoy.,plataforma,alta
1880,"Apreciado equipo de soporte, El sistema no me deja ver mis notas ni descargar el certificado.",certificados,media
1334,"Buenos días, La nota que registró el docente de Minería de Datos no coincide con la del eexamen. Urgente.",notas,alta
1910,"Buenas, tengo una duda general sobre un proceso de la universidad.",plataforma,baja
1011,Quiero saber cuántos créditos puedo inscribir este semestre.,matricula,baja
1530,Solicito ampliar ell plazo de préstamo de un libro para mi tesis.,biblioteca,media
1377,"Buenos días, ¿Cuál es el enlace correcto para entrar al sisteema académico?",plataforma,baja
1058,"Buenos días, Necesito adicionar la materia Inteligencia Artificial pero ya cerró el periodo de adiciones.",matricula,alta
1465,"Apreciado equipo de soporte, No puedo acceder a la plataforma Moodle del curso Machine Learning.",plataforma,media
1897,Necesito el certificado pero la platafoorma no carga.,certificados,alta
1536,Tengo un paz y salvo pendiente con la biblioteca y necesito graduarme.,biblioteca,media
1675,¿Cuál es el horario de atención de la biblioteca?,biblioteca,baja
1298,"Apreciado equipo de soporte, Quiero hacer un reclamo de calificación en la asignatura Inteligencia Artificial.",notas,media
1238,El profesor de Minería de Datos no ha subido las notas y mañana cierra el semestre.,notas,alta
1210,"Estimados, ¿Cuándo se publican las notas definitivas del semestre 2026-1?",notas,baja
1290,"Cordial saludo, Necesito que revisen mi nota de Redes Neuronales porque afecta mi grado.",notas,alta
1920,"Buenas tardes, No puedo entrar al SIA para inscribir Redes Neuronales, ¿es problema de la plataforma o de matrícula?",matricula,media
1071,"Buenos días, Necesito adicionar la materia Procesamiento de Lenguaje Natural pero ya cerró el periodo de adiciones.",matricula,alta
1203,"Buenas tardes, Mi promedio (PAPA) aparece mal calculado en el sistema. Es muy importante.",notas,alta
1191,"Buenos días, Solicito el reporte de notas parciales d emis materias.",notas,baja
1027,"Apreciado equipo de soporte, ¿Cuándo abre el periodo de matrícula para el semestre 2026-2?",matricula,baja
1500,La plataforma SIA se cae cada vez que intento matricular.,plataforma,alta
1930,"Buenos días, Voy a graduarme y me falta el paz y salvo de biblioteca y el certificado de notas.",certificados,alta
1705,"Estimados, Solicito una constancia de estudios para un trámite laboral.",certificados,media
1846,"Estimados, ¿Cuánto cuesta y cuánto tarda un certificado de estudios?",certificados,baja
1032,"Estimados, Quiero cancelar la asignatura Programación antes de la fecha límitte.",matricula,baja
1181,"Buenas tardes, Solicito el reporte de notas parciales de mis materias.",notas,baja
1566,Tengo un paz y salvo pendiente con la biblioteca y necesito graduarme.,biblioteca,media
1691,¿Dónde solicito eld iploma y acta de grado? Lo necesito ya.,certificados,alta
1106,"Cordial saludo, No me deja matricular porque tengo una deuda pendiente que ya pagué.",matricula,alta
1175,"Hola, El sistema no muestra la nota de Bases de Datos aunque ya presenté el examen.",notas,media
1095,"Buenas tardes, Quiero saber cuántos créditos puedo inscribir este semestre.",matricula,baja
1311,"Hola, ¿Dónde puedo consultar mi historia académica con las notas?",notas,baja
1654,Me aparece una multa en la biblioteca que no reconozco.,certificados,baja
1462,"Cordial saludo, La plataforma SIA se cae cada vez que intento matricular.",plataforma,media
1583,"Estimados, Necesito renovar el préstamo de un libro que vence hoy.",biblioteca,alta
1336,Mi promedio (PAPA) aparece mal calculado en el sistema. Cierra mañana.,notas,alta
1111,No puedo inscribir la asignatura Redes Neuronales porque el sistema dice que no hay cupos.,matricula,alta
1486,No puedo acceder a la plataforma Moodle del curso Sistemas Inteligentes. Es muy importante.,plataforma,alta
1192,"Buenos días, El sistema no muestra la nota de Álgebra Lineal aunque ya presenté el examen.",notas,baja
1395,Olvidé mi contraseña del correo institucionnal y no puedo recuperarla.,plataforma,media
1547,"Buenas tardes, Quiero reservar una sala de estudio en la biblioteca.",biblioteca,baja
1065,"Buenas tardes, No puedo inscribir la asignatura Minería de Datos porque el sistema dice que no hay cupos.",matricula,alta
1926,"Buenas tardes, No aparece mi matrícula y tampoco puedo generar la constancia de estudios. Es para hoy.",matricula,alta
1209,Solicito elr eporte de notas parciales de mis materias.,notas,baja
1390,"Apreciado equipo de soporte, Mi usuario quedó bloqueado tras varios intentos de inicio de sesión.",plataforma,media
1400,La página de la universidad está muy lenta hoy.,plataforma,baja
1887,"Buenas tardes, Voy aa graduarme y me falta el paz y salvo de biblioteca y el certificado de notas.",certificados,alta
1587,"Estimados, No puedo descargar artículos de la base de datos institucional.",matricula,media
1622,Necesito renovaar el préstamo de un libro que vence hoy.,biblioteca,alta
1617,Quiero reservar una sala de estudio en la biblioteca.,biblioteca,baja
1818,"Apreciado equipo de soporte, ¿Cuánto cuesta y cuánto tarda un certificado de estudios?",certificados,media
1644,"Buenos días, Me aparece una multa en la biblioteca que no reconozco.",biblioteca,media
1581,Quiero reservar una sala de estudio en la biblioteca.,biblioteca,baja
1338,"Cordial saludo, Aparece una asignatura como reprobada pero yo la aprobé.",notas,alta
